sku,ean,normale_prijs,advies_prijs
39976819,5413326193588,2.40,3.19
39976820,5413326193397,2.30,3.09
39976821,5413326193489,2.40,3.19
39976822,5413326206660,4.75,4.99
39976823,5413326207087,5.95,6.39
39976824,5413326212081,7.55,8.39
39976825,5413326207049,4.50,4.79
39976826,5413326206950,4.50,4.79
39976827,5413326206844,4.50,4.79
39976828,5413326206981,5.30,5.59
39976829,5413326207063,5.95,6.39
39976833,5413326211916,6.25,7.09
39976834,5413326193298,2.30,3.09
39976835,5413326193212,2.30,3.09
39976836,5413326212135,7.40,7.99
39976837,5413326212579,8.45,9.69
39976838,5413326212470,9.35,10.59
39976839,5413326194189,3.20,3.79
39976840,5413326207445,5.95,6.39
39976841,5413326212593,12.10,12.59
39976842,5413326212302,6.05,6.59
39976845,5413326193601,2.30,3.09
39976846,5413326193403,2.40,3.15
39976847,5413326193564,2.40,3.19
39976848,5413326193458,2.30,3.09
39976849,5413326211831,5.15,6.29
39976850,5413326193281,2.30,3.09
39976851,5413326193229,2.40,3.19
39976852,5413326193335,2.30,3.09
39976853,5413326193717,2.85,3.49
39976854,5413326206899,4.50,4.79
39976855,5413326207124,5.95,6.39
39976856,5413326207001,4.50,4.79
39976883,5413326206905,4.50,4.79
39976884,5413326206769,4.50,4.79
39976885,5413326193526,2.95,3.59
39976886,5413326206806,4.50,4.79
39976887,5413326193410,2.40,3.15
39976888,5413326193502,2.40,3.19
39976889,5413326193496,2.30,3.09
39976890,5413326193472,2.30,3.09
39976891,5413326193465,2.30,3.09
39976892,5413326193267,2.30,3.09
39976893,5413326201474,4.15,4.79
39976894,5413326201337,2.30,3.09
39976895,5413326201290,2.30,3.09
39976896,5413326209418,6.95,7.49
39976897,5413326201320,2.30,3.09
39976898,5413326201344,2.30,3.09
39976899,5413326201412,2.30,3.09
39976900,5413326201030,2.30,3.09
39976901,5413326201443,2.40,3.19
39976902,5413326201092,4.50,4.79
39976910,5413326206851,4.50,4.79
39976911,5413326206912,4.50,4.79
39976912,5413326193687,2.85,3.49
39976913,5413326211930,7.80,8.99
39976914,5413326206653,4.75,4.99
39976915,5413326193243,2.30,3.09
39976916,5413326193168,2.40,3.19
39976917,5413326211817,4.75,5.49
39976918,5413326211992,6.05,6.89
39976919,5413326212449,12.35,13.59
39976920,5413326212517,13.85,15.69
39976921,5413326193960,3.25,3.99
39976922,5413326194011,3.20,3.79
39976923,5413326212555,12.55,14.19
39976924,5413326194233,4.50,4.79
39976925,5413326207247,6.95,7.49
39976926,5413326193892,3.20,3.79
39976927,5413326212609,13.35,14.89
39976928,5413326212371,5.60,6.09
39976929,5413326193939,3.20,3.79
39976930,5413326194004,3.20,3.79
39976931,5413326194240,4.50,4.79
39976932,5413326194226,4.50,4.79
39976933,5413326193885,3.20,3.79
39976934,5413326194271,4.50,4.79
39976935,5413326194295,5.35,5.69
39976976,5413326193878,3.20,3.79
39976977,5413326207223,6.70,7.09
39977020,5413326193694,2.85,3.49
39977021,5413326193557,2.30,3.09
39977022,5413326193571,2.30,3.09
39977023,5413326193373,2.30,3.09
39977024,5413326193441,2.30,3.09
39977025,5413326193533,2.40,3.19
39977026,5413326193427,2.40,3.19
39977027,5413326193199,2.30,3.09
39977048,5413326201153,2.85,3.49
39977049,5413326200910,4.15,4.79
39977050,5413326209272,7.65,8.29
39977051,5413326200736,2.85,3.49
39977052,5413326200767,3.85,4.59
39977053,5413326209258,7.80,8.49
39977054,5413326200842,2.85,3.49
39977055,5413326200835,2.85,3.49
39977056,5413326204284,5.70,5.39
39977057,5413326204253,2.40,3.39
39977058,5413326193182,2.30,3.09
39977059,5413326193380,2.30,3.09
39977060,5413326193342,2.30,3.09
39977061,5413326194035,3.20,3.79
39977062,5413326207377,5.35,5.69
39977063,5413326207308,5.35,5.69
39977064,5413326212418,8.95,9.79
39977065,5413326194196,3.20,3.79
39977066,5413326207452,5.95,6.39
39977067,5413326207469,6.70,7.09
39977091,5413326207193,5.95,6.39
39977092,5413326194110,3.20,3.79
39977093,5413326382180,10.65,10.89
39977094,5413326140414,12.75,12.89
39977095,5413326206240,8.55,9.19
39977096,5413326192048,3.20,3.79
39977097,5413326207261,6.05,6.49
39977102,5413326194127,3.20,3.79
39977103,5413326194097,3.20,3.79
39977104,5413326382135,6.55,7.19
39977105,5413326382142,7.25,7.19
39977106,5413326382173,26.65,25.45
39977107,5413326206356,6.95,7.49
39977118,5413326207230,6.70,7.09
39977149,5413326208572,6.15,6.79
39977150,5413326203966,5.70,5.39
39977151,5413326199221,3.20,3.79
39977152,5413326196534,3.25,3.99
39977153,5413326208251,7.65,8.29
39977154,5413326208237,7.65,8.29
39977155,5413326208206,7.65,8.29
39977156,5413326196480,3.25,3.99
39977157,5413326196619,3.20,3.79
39977168,5413326196596,3.25,3.99
39977169,5413326196732,2.40,3.19
39977170,5413326196701,2.40,3.19
39977171,5413326208268,8.55,9.19
39977172,5413326196404,2.85,3.49
39977173,5413326203263,5.70,5.39
39977174,5413326203195,5.05,4.69
39977175,5413326203348,6.15,6.29
39977176,5413326196336,2.85,3.49
39977177,5413326196220,2.95,3.59
39977179,5413326194202,3.20,3.79
39977180,5413326207186,7.65,8.29
39977181,5413326207162,7.80,8.49
39977182,5413326191973,3.20,3.79
39977183,5413326191997,3.20,3.79
39977184,5413326192079,2.75,3.69
39977185,5413326204444,2.75,3.19
39977186,5413326198194,3.20,3.79
39977187,5413326198125,3.20,3.79
39977189,5413326203911,5.70,5.39
39977190,5413326207216,5.95,6.39
39977191,5413326382159,7.80,7.59
39977192,5413326206387,6.95,7.49
39977193,5413326206363,6.95,7.49
39977194,5413326198217,3.20,3.79
39977195,5413326198132,3.25,3.99
39977196,5413326198187,3.20,3.79
39977197,5413326213484,6.25,6.99
39977198,5413326213460,6.25,6.99
39977199,5413326203935,5.70,5.39
39977200,5413326194325,3.25,3.99
39977201,5413326205335,5.35,5.69
39977202,5413326204239,6.70,8.09
39977203,5413326198286,3.20,3.79
39977204,5413326203928,5.70,5.39
39977205,5413326194318,3.25,3.99
39977206,5413326202334,8.75,9.29
39977207,5413326208213,7.65,8.29
39977208,5413326196466,3.25,3.99
39977209,5413326196602,3.25,3.99
39977217,5413326199474,3.20,3.79
39977218,5413326199450,3.20,3.79
39977219,5413326199405,1.95,2.85
39977220,5413326214351,14.30,15.59
39977221,5413326199382,2.05,2.90
39977222,5413326213897,20.70,25.89
39977223,5413326202983,6.25,6.09
39977224,5413326212128,6.25,6.79
39977225,5413326213927,18.25,22.59
39977226,5413326202686,3.50,4.29
39977230,5413326196237,2.85,3.49
39977231,5413326208138,5.45,5.89
39977232,5413326208015,5.45,5.89
39977233,5413326203324,6.25,6.09
39977234,5413326208107,5.35,5.69
39977235,5413326207995,5.45,5.89
39977236,5413326207919,4.75,4.99
39977237,5413326203201,5.05,4.69
39977238,5413326204116,2.75,3.79
39977239,5413326192024,3.20,3.79
39977240,5413326192031,3.20,3.79
39977241,5413326206370,6.95,7.49
39977242,5413326198323,0.95,1.39
39977243,5413326198200,3.20,3.79
39977244,5413326198309,3.20,3.79
39977245,5413326213569,7.05,7.69
39977246,5413326203874,5.70,5.39
39977247,5413326198293,3.20,3.79
39977248,5413326203959,4.95,4.59
39977271,5413326196633,3.85,4.59
39977272,5413326196268,2.95,3.59
39977273,5413326196299,2.85,3.49
39977274,5413326196206,2.85,3.49
39977275,5413326196176,2.40,3.19
39977276,5413326196367,2.85,3.49
39977277,5413326203317,6.25,6.09
39977278,5413326208046,5.35,5.69
39977279,5413326204130,5.85,5.59
39977301,5413326207209,5.95,6.39
39977302,5413326206301,8.55,9.19
39977303,5413326194356,3.25,3.99
39977327,5413326211879,3.95,4.49
39977328,5413326211886,4.35,4.99
39977329,5413326206691,5.30,5.59
39977330,5413326207056,4.50,4.79
39977331,5413326206868,4.50,4.79
39977332,5413326207018,4.50,4.79
39977333,5413326206752,4.50,4.79
39977343,5413326203973,5.95,6.79
39977344,5413326199863,2.05,2.90
39977346,5413326213118,20.90,22.29
39977347,5413326196626,3.85,4.59
39977348,5413326196756,2.40,3.19
39977349,5413326208220,7.65,8.29
39977350,5413326195476,8.75,9.09
39977351,5413326196169,2.30,3.09
39977352,5413326196411,2.85,3.49
39977374,5413326192000,3.20,3.79
39977375,5413326382203,20.00,19.19
39977376,5413326382166,18.15,17.79
39977377,5413326206257,8.55,9.19
39977378,5413326206264,9.75,10.29
39977379,5413326194363,5.35,5.69
39977380,5413326198378,3.25,3.99
39977381,5413326204222,6.15,6.29
39977382,5413326203997,3.50,5.09
39977389,5413326194134,3.20,3.79
39977390,5413326131436,0.65,0.79
39977391,5413326192062,2.75,3.69
39977392,5413326382197,11.65,11.19
39977404,5413326203225,5.05,4.69
39977405,5413326196312,2.85,3.49
39977406,5413326196282,2.85,3.49
39977407,5413326196275,2.85,3.49
39977408,5413326196183,2.30,3.09
39977409,5413326208176,5.45,5.89
39977410,5413326208114,5.35,5.69
39977411,5413326208091,5.35,5.69
39977413,5413326208053,5.35,5.69
39977414,5413326208008,5.45,5.89
39977415,5413326203942,5.70,5.39
39977416,5413326203898,5.70,5.39
39977417,5413326203904,5.85,5.59
39977418,5413326194332,3.25,3.99
39977419,5413326194349,3.25,3.99
39977420,5413326199887,2.30,3.09
39977421,5413326213101,18.40,19.99
39977422,5413326196664,4.50,4.79
39977423,5413326196640,3.85,4.59
39977424,5413326196589,3.25,3.99
39977435,5413326147482,2.50,2.49
39977436,5413326206271,9.75,10.29
39977437,5413326206318,8.55,9.19
39977439,5413326199818,3.20,3.79
39977440,5413326208565,6.05,6.49
39977441,5413326199870,1.95,2.85
39977442,5413326198224,3.20,3.79
39977443,5413326202358,8.65,9.29
39977444,5413326196510,3.25,3.99
39977445,5413326208244,7.65,8.29
39977446,5413326196497,3.20,3.79
39977447,5413326196657,4.50,4.79
39977448,5413326196749,2.40,3.19
39977449,5413326196725,2.40,3.19
39977450,5413326196718,2.40,3.19
39977451,5413326213132,26.40,28.29
39977452,5413326196558,3.25,3.99
39977453,5413326196541,3.25,3.99
39977454,5413326196527,3.25,3.99
39977465,5413326193366,2.30,3.09
39977466,5413326193250,2.30,3.09
39977467,5413326193175,2.30,3.09
39977468,5413326212241,16.40,18.79
39977469,5413326211909,5.85,6.49
39977470,5413326212326,6.55,7.39
39977471,5413326212333,7.25,8.29
39977472,5413326212340,8.05,9.09
39977473,5413326212401,7.65,8.69
39977474,5413326212616,8.45,9.09
39977475,5413326208275,9.85,10.59
39977476,5413326202327,8.75,9.29
39977477,5413326196190,2.85,3.49
39977478,5413326196428,2.95,3.59
39977479,5413326203188,4.95,4.59
39977480,5413326203171,3.50,4.29
39977481,5413326203157,2.75,3.79
39977482,5413326196251,2.95,3.59
39977483,5413326196244,2.85,3.49
39977484,5413326203256,5.70,5.39
39977485,5413326203331,6.25,6.09
39977486,5413326208121,5.45,5.89
39977487,5413326208152,5.45,5.89
39977488,5413326208084,5.35,5.69
39977489,5413326203270,5.70,5.39
39977490,5413326199078,2.85,3.49
39977491,5413326199108,3.20,3.79
39977506,5413326206837,4.50,4.79
39977507,5413326206776,4.50,4.79
39977508,5413326206820,4.50,4.79
39977509,5413326193618,2.30,3.09
39977510,5413326193519,2.30,3.09
39977511,5413326193304,2.40,3.19
39977512,5413326193434,2.30,3.09
39977513,5413326193205,2.30,3.09
39977514,5413326193151,2.40,3.19
39977515,5413326212142,8.95,9.99
39977526,5413326198989,3.20,3.79
39977527,5413326207926,4.75,4.99
39977528,5413326204017,4.95,4.59
39977529,5413326081427,15.95,15.59
39977530,5400997734981,2.75,2.79
39977531,5413326204048,5.95,6.79
39977532,5413326382241,11.95,11.49
39977533,5413326201740,3.25,3.99
39977534,5400997734929,3.05,2.99
39977535,5400997735216,1.95,2.09
39977538,5413326207537,10.05,10.89
39977539,5413326207513,7.65,8.29
39977540,5413326207421,5.35,5.69
39977541,5413326207384,5.30,5.59
39977542,5413326193922,3.20,3.79
39977543,5413326212357,10.45,11.59
39977544,5413326212524,16.05,18.09
39977545,5413326212630,10.85,11.59
39977546,5413326207476,6.70,7.09
39977547,5413326193915,3.20,3.79
39977554,5413326198996,3.20,3.79
39977555,5413326208022,5.35,5.69
39977556,5413326198941,1.95,2.85
39977557,5413326198934,1.95,2.85
39977558,5413326155623,1.95,2.89
39977559,5413326128979,19.05,18.99
39977560,5413326204055,6.25,6.09
39977561,5413326128931,1.80,1.79
39977562,5413326201917,3.20,3.79
39977563,5413326045863,6.05,5.89
39977564,8711143144163,4.85,4.69
39977565,5400997734776,2.80,2.89
39977566,5400997734684,1.60,1.49
39977567,5400997735063,3.05,2.99
